id,price
7796100080,1234
4305600360,1234
5316101075,1234
3271800910,1234
3758900037,1234
5505700020,1234
9842300036,1234
6678900150,1234
3275750050,1234
1313000240,1234
2867300030,1234
4131900042,1234
4477000270,1234
1770000460,1234
7714000310,1234
3755000090,1234
5315100784,1234
1898700310,1234
6116500341,1234
1737320060,1234
8856004400,1234
1972200326,1234
1036000080,1234
2525300200,1234
7853302190,1234
7852030240,1234
6084600420,1234
5608000860,1234
1423089134,1234
6649250410,1234
1393800005,1234
4008400035,1234
3211200140,1234
2925059294,1234
7338220280,1234
8651610890,1234
952004745,1234
3320000810,1234
9264930400,1234
3348401382,1234
3626039268,1234
8132700185,1234
8929000250,1234
6909200037,1234
7197350070,1234
98000870,1234
259500230,1234
2597690050,1234
2597650660,1234
6119700030,1234
3630200080,1234
11500240,1234
3881900445,1234
7504020400,1234
993001629,1234
31000165,1234
6021502830,1234
5101405276,1234
4027700666,1234
1795700030,1234
1778500620,1234
3226049045,1234
9287802410,1234
8562740290,1234
2021000180,1234
8714600145,1234
269001360,1234
1725800280,1234
4427100145,1234
3623500049,1234
5739601300,1234
8113101232,1234
8151600101,1234
2258500049,1234
1446400648,1234
1370804461,1234
3224510080,1234
9834200411,1234
5700000465,1234
7852020590,1234
4401200010,1234
625100004,1234
6067900060,1234
2856101290,1234
6021502310,1234
1523069096,1234
7297700055,1234
4036400040,1234
1797501275,1234
7853301660,1234
1251200045,1234
5147600105,1234
2026079055,1234
2783600210,1234
9406540190,1234
3830200140,1234
3629921000,1234
9557300560,1234
226039282,1234
8562790580,1234
7954300330,1234
46100504,1234
3364900375,1234
3352401037,1234
126059310,1234
3629980860,1234
5100403321,1234
8043700300,1234
5210200184,1234
7202340590,1234
8856960050,1234
7177300575,1234
2366800055,1234
5104510130,1234
6706200130,1234
7550800916,1234
6880210020,1234
5680000455,1234
2215900180,1234
7636800041,1234
7987401095,1234
7871500685,1234
7697870600,1234
1245003740,1234
1683900040,1234
5088500310,1234
3630000130,1234
2473100090,1234
5561000330,1234
6641020050,1234
7558800570,1234
7943000020,1234
2856101845,1234
3629930170,1234
7697920150,1234
1023059108,1234
2781250150,1234
5710000005,1234
3260810580,1234
3578400780,1234
9268851630,1234
6113400047,1234
3754501235,1234
904000045,1234
